Mesh5th,BV,BI,EB,AMP,SI
4932162522,0,0,0,0,5.69999981
4932162513,0,0,0,0,5.69999981
4932162514,0,0,0,0,5.69999981
4932162523,0,0,0,0,5.69999981
4932162524,0,0,0,0,5.69999981
4932162531,0,0,0,0,5.69999981
4932162532,0,0,0,0,5.69999981
4932162541,0,0,0,0,5.69999981
4932162542,0,0,0,0,5.69999981
4932162533,0,0,0,0,5.69999981
4932162534,0,0,0,0,5.69999981
4932162543,0,0,0,0,5.69999981
4932162544,0,0,0,0,5.69999981
4932162611,0,0,0,0,5.69999981
4932162612,0,0,0,0,5.69999981
4932162621,0,0,0,0,5.69999981
4932162613,0,0,0,0,5.69999981
4932162614,0,0,0,0,5.69999981
4932162623,0,0,0,0,5.69999981
4932162624,0,0,0,0,5.69999981
4932162631,0,0,0,0,5.69999981
4932162632,0,0,0,0,5.69999981
4932162641,0,0,0,0,5.69999981
4932162642,0,0,0,0,5.69999981
4932162633,0,0,0,0,5.69999981
4932162634,0,0,0,0,5.69999981
4932162643,0,0,0,0,5.69999981
4932162644,0,0,0,0,5.69999981
4932162921,0,0,0,0,5.69999981
4932162922,0,0,0,0,6
4932162923,0,0,0,0,5.69999981
4932162924,0,0,0,0,5.69999981
4932162932,0,0,0,0,5.80000019
4932162941,0,0,0,0,5.69999981
4932162942,0,0,0,0,5.80000019
4932162934,0,0,0,0,5.80000019
4932162943,0,0,0,0,5.69999981
4932162944,0,0,0,0,5.80000019
4932172013,0,0,0,0,5.69999981
4932172014,0,0,0,0,5.69999981
4932172031,0,0,0,0,5.69999981
4932172033,0,0,0,0,5.69999981
4932172521,0,0,0,0,5.9000001
4932172522,0,0,0,0,5.9000001
4932172514,0,0,0,0,5.9000001
4932172523,0,0,0,0,5.9000001
4932172524,0,0,0,0,5.80000019
4932172531,0,0,0,0,5.9000001
4932172532,0,0,0,0,5.9000001
4932172541,0,0,0,0,5.80000019
4932172542,0,0,0,0,5.9000001
4932172533,0,0,0,0,5.9000001
4932172534,0,0,0,0,5.9000001
4932172543,0,0,0,0,5.80000019
4932172544,0,0,0,0,5.9000001
4932172612,0,0,0,0,5.9000001
4932172621,0,0,0,0,6.30000019
4932172622,0,0,0,0,5.9000001
4932172613,0,0,0,0,5.9000001
4932172614,0,0,0,0,6.30000019
4932172623,0,0,0,0,5.9000001
4932172624,0,0,0,0,5.9000001
4932172631,0,0,0,0,5.9000001
4932172632,0,0,0,0,5.9000001
4932172641,0,0,0,0,6.30000019
4932172642,0,0,0,0,6.30000019
4932172633,0,0,0,0,5.9000001
4932172634,0,0,0,0,5.9000001
4932172643,0,0,0,0,6.30000019
4932172644,0,0,0,0,6.30000019
4932172711,0,0,0,0,6
4932172712,0,0,0,0,6
4932172721,0,0,0,0,5.80000019
4932172722,0,0,0,0,5.9000001
4932172713,0,0,0,0,5.9000001
4932172714,0,0,0,0,6
4932172723,0,0,0,0,6
4932172724,0,0,0,0,5.9000001
4932172731,0,0,0,0,5.9000001
4932172732,0,0,0,0,6.30000019
4932172741,0,0,0,0,5.9000001
4932172742,0,0,0,0,6
4932172733,0,0,0,0,5.9000001
4932172734,0,0,0,0,6.30000019
4932172743,0,0,0,0,5.9000001
4932172744,0,0,0,0,6
4932172811,0,0,0,0,5.9000001
4932172812,0,0,0,0,5.9000001
4932172821,0,0,0,0,5.9000001
4932172822,0,0,0,0,5.9000001
4932172813,0,0,0,0,5.9000001
4932172814,0,0,0,0,5.9000001
4932172823,0,0,0,0,5.9000001
4932172824,0,0,0,0,5.9000001
4932172831,0,0,0,0,5.9000001
4932172832,0,0,0,0,5.9000001
4932172841,0,0,0,0,5.9000001
4932172842,0,0,0,0,5.9000001
4932172833,0,0,0,0,5.9000001
4932172834,0,0,0,0,5.9000001
4932172843,0,0,0,0,5.9000001
4932172844,0,0,0,0,5.9000001
4932172911,0,0,0,0,5.9000001
4932172912,0,0,0,0,5.9000001
4932172921,0,0,0,0,5.9000001
4932172922,0,0,0,0,5.9000001
4932172913,0,0,0,0,5.9000001
4932172914,0,0,0,0,5.9000001
4932172923,0,0,0,0,5.9000001
4932172924,0,0,0,0,5.9000001
4932172931,0,0,0,0,5.9000001
4932172932,0,0,0,0,5.9000001
4932172941,0,0,0,0,5.9000001
4932172942,0,0,0,0,5.9000001
4932172933,0,0,0,0,5.9000001
4932172934,0,0,0,0,5.9000001
4932172943,0,0,0,0,5.9000001
4932172944,0,0,0,0,5.9000001
4932152834,0,0,0,0,5.5
4932152843,0,0,0,0,5.5999999
4932152844,0,0,0,0,5.5
4932153022,0,0,0,0,5.30000019
4932153024,0,0,0,0,5.4000001
4932153042,0,0,0,0,5.4000001
4932153044,0,0,0,0,5.4000001
4932153111,0,0,0,0,5.4000001
4932153112,0,0,0,0,5.4000001
4932153121,0,0,0,0,5.4000001
4932153122,0,0,0,0,5.4000001
4932153113,0,0,0,0,5.4000001
4932153114,0,0,0,0,5.4000001
4932153123,0,0,0,0,5.4000001
4932153124,0,0,0,0,5.4000001
4932153131,0,0,0,0,5.4000001
4932153132,0,0,0,0,5.4000001
4932153141,0,0,0,0,5.4000001
4932153142,0,0,0,0,5.4000001
4932153133,0,0,0,0,5.4000001
4932153134,0,0,0,0,5.4000001
4932153143,0,0,0,0,5.4000001
4932153144,0,0,0,0,5.4000001
4932153213,0,0,0,0,5.4000001
4932153214,0,0,0,0,5.4000001
4932153231,0,0,0,0,5.4000001
4932153232,0,0,0,0,5.4000001
4932153233,0,0,0,0,5.4000001
4932153234,0,0,0,0,5.4000001
4932153243,0,0,0,0,5.4000001
4932153244,0,0,0,0,5.4000001
4932153811,0,0,0,0,5.5999999
4932153821,0,0,0,0,5.5999999
4932153822,0,0,0,0,5.5999999
4932153814,0,0,0,0,5.5999999
4932153823,0,0,0,0,5.5999999
4932153824,0,0,0,0,5.5999999
4932153832,0,0,0,0,5.5999999
4932153841,0,0,0,0,5.5999999
4932153842,0,0,0,0,5.5999999
4932153833,0,0,0,0,5.5999999
4932153834,0,0,0,0,5.5999999
4932153843,0,0,0,0,5.5999999
4932153844,0,0,0,0,5.5999999
4932153911,0,0,0,0,5.5999999
4932153912,0,0,0,0,5.5999999
4932153921,0,0,0,0,5.5999999
4932153922,0,0,0,0,5.5999999
4932153913,0,0,0,0,5.5999999
4932153914,0,0,0,0,5.5999999
4932153923,0,0,0,0,5.5999999
4932153924,0,0,0,0,5.5999999
4932153931,0,0,0,0,5.5999999
4932153932,0,0,0,0,5.5999999
4932153941,0,0,0,0,5.5999999
4932153942,0,0,0,0,5.5999999
4932153933,0,0,0,0,5.5999999
4932153934,0,0,0,0,5.5999999
4932153943,0,0,0,0,5.5999999
4932153944,0,0,0,0,5.5999999
4932163011,0,0,0,0,5.5999999
4932163012,0,0,0,0,5.5999999
4932163021,0,0,0,0,5.5999999
4932163022,0,0,0,0,5.5999999
4932163013,0,0,0,0,5.5999999
4932163014,0,0,0,0,5.5999999
4932163023,0,0,0,0,5.5999999
4932163024,0,0,0,0,5.5999999
4932163031,0,0,0,0,5.5999999
4932163032,0,0,0,0,5.5999999
4932163041,0,0,0,0,5.5999999
4932163042,0,0,0,0,5.5999999
4932163033,0,0,0,0,5.5999999
4932163034,0,0,0,0,5.5999999
4932163043,0,0,0,0,5.5999999
4932163044,0,0,0,0,5.69999981
4932163111,0,0,0,0,5.5999999
4932163112,0,0,0,0,5.5999999
4932163121,0,0,0,0,5.5999999
4932163122,0,0,0,0,5.5999999
4932163113,0,0,0,0,5.69999981
4932163114,0,0,0,0,5.5999999
4932163123,0,0,0,0,5.5999999
4932163124,0,0,0,0,5.5999999
4932163131,0,0,0,0,5.69999981
4932163132,0,0,0,0,5.5999999
4932163141,0,0,0,0,5.5999999
4932163142,0,0,0,0,5.5999999
4932163133,0,0,0,0,5.5999999
4932163134,0,0,0,0,5.5999999
4932163143,0,0,0,0,5.5999999
4932163144,0,0,0,0,5.69999981
4932163211,0,0,0,0,5.5999999
4932163212,0,0,0,0,5.69999981
4932163221,0,0,0,0,5.5999999
4932163222,0,0,0,0,5.69999981
4932163213,0,0,0,0,5.5999999
4932163214,0,0,0,0,5.69999981
4932163223,0,0,0,0,5.5999999
4932163224,0,0,0,0,5.69999981
4932163231,0,0,0,0,5.5999999
4932163232,0,0,0,0,5.69999981
4932163241,0,0,0,0,5.5999999
4932163242,0,0,0,0,5.69999981
4932163233,0,0,0,0,5.69999981
4932163234,0,0,0,0,5.69999981
4932163243,0,0,0,0,5.69999981
4932163244,0,0,0,0,5.69999981
4932163311,0,0,0,0,5.69999981
4932163312,0,0,0,0,5.5999999
4932163321,0,0,0,0,5.5999999
4932163322,0,0,0,0,5.69999981
4932163313,0,0,0,0,5.69999981
4932163314,0,0,0,0,5.69999981
4932163323,0,0,0,0,5.69999981
4932163324,0,0,0,0,5.69999981
4932163331,0,0,0,0,5.69999981
4932163332,0,0,0,0,5.69999981
4932163341,0,0,0,0,5.69999981
4932163342,0,0,0,0,5.69999981
4932163333,0,0,0,0,5.69999981
4932163334,0,0,0,0,5.69999981
4932163343,0,0,0,0,5.69999981
4932163344,0,0,0,0,5.69999981
4932163411,0,0,0,0,5.69999981
4932163412,0,0,0,0,5.69999981
4932163421,0,0,0,0,5.69999981
4932163422,0,0,0,0,5.69999981
4932163413,0,0,0,0,5.69999981
4932163414,0,0,0,0,5.69999981
4932163423,0,0,0,0,5.69999981
4932163424,0,0,0,0,5.69999981
4932163431,0,0,0,0,5.69999981
4932163432,0,0,0,0,5.69999981
4932163441,0,0,0,0,5.69999981
4932163442,0,0,0,0,5.69999981
4932163433,0,0,0,0,5.69999981
4932163434,0,0,0,0,5.69999981
4932163443,0,0,0,0,5.69999981
4932163444,0,0,0,0,5.69999981
4932163511,0,0,0,0,5.69999981
4932163512,0,0,0,0,5.69999981
4932163521,0,0,0,0,5.69999981
4932163522,0,0,0,0,5.69999981
4932163513,0,0,0,0,5.69999981
4932163514,0,0,0,0,5.69999981
4932163523,0,0,0,0,5.69999981
4932163524,0,0,0,0,5.69999981
4932163531,0,0,0,0,5.69999981
4932163532,0,0,0,0,5.69999981
4932163541,0,0,0,0,5.69999981
4932163542,0,0,0,0,5.69999981
4932163533,0,0,0,0,5.69999981
4932163534,0,0,0,0,5.69999981
4932163543,0,0,0,0,5.69999981
4932163544,0,0,0,0,5.69999981
4932163611,0,0,0,0,5.69999981
4932163612,0,0,0,0,5.69999981
4932163621,0,0,0,0,6.0999999
4932163622,0,0,0,0,6.0999999
4932163613,0,0,0,0,5.69999981
4932163614,0,0,0,0,5.69999981
4932163623,0,0,0,0,5.69999981
4932163624,0,0,0,0,5.69999981
4932163631,0,0,0,0,5.69999981
4932163632,0,0,0,0,5.69999981
4932163641,0,0,0,0,5.69999981
4932163642,0,0,0,0,5.69999981
4932163633,0,0,0,0,5.69999981
4932163634,0,0,0,0,5.69999981
4932163643,0,0,0,0,5.69999981
4932163644,0,0,0,0,5.69999981
4932163713,0,0,0,0,5.69999981
4932163723,0,0,0,0,5.69999981
4932163731,0,0,0,0,5.69999981
4932163732,0,0,0,0,6.0999999
4932163741,0,0,0,0,5.69999981
4932163733,0,0,0,0,5.9000001
4932163734,0,0,0,0,6
4932163743,0,0,0,0,5.9000001
4932163744,0,0,0,0,6
4932163912,0,0,0,0,5.80000019
4932163921,0,0,0,0,5.80000019
4932163922,0,0,0,0,5.80000019
4932163923,0,0,0,0,5.80000019
4932163924,0,0,0,0,5.80000019
4932163941,0,0,0,0,5.80000019
4932163942,0,0,0,0,5.80000019
4932163943,0,0,0,0,5.80000019
4932163944,0,0,0,0,5.80000019
4932173011,0,0,0,0,5.80000019
4932173013,0,0,0,0,5.80000019
4932173014,0,0,0,0,5.80000019
4932173031,0,0,0,0,5.80000019
4932173032,0,0,0,0,5.80000019
4932173033,0,0,0,0,5.80000019
4932173034,0,0,0,0,5.80000019
4932173323,0,0,0,0,5.80000019
4932173341,0,0,0,0,5.80000019
4932173342,0,0,0,0,6
4932173343,0,0,0,0,5.80000019
4932173344,0,0,0,0,5.80000019
4932173441,0,0,0,0,6.19999981
4932173433,0,0,0,0,6.0999999
4932173434,0,0,0,0,6.19999981
4932173443,0,0,0,0,6.19999981
4932173511,0,0,0,0,5.9000001
4932173512,0,0,0,0,5.80000019
4932173521,0,0,0,0,5.9000001
4932173522,0,0,0,0,5.9000001
4932173514,0,0,0,0,5.9000001
4932173523,0,0,0,0,6.0999999
4932173524,0,0,0,0,6.0999999
4932173532,0,0,0,0,5.9000001
4932173541,0,0,0,0,6.0999999
4932173542,0,0,0,0,6.0999999
4932173534,0,0,0,0,6.30000019
4932173543,0,0,0,0,6.30000019
4932173544,0,0,0,0,6.0999999
4932173611,0,0,0,0,5.9000001
4932173612,0,0,0,0,6.30000019
4932173621,0,0,0,0,6.30000019
4932173622,0,0,0,0,6.30000019
4932173613,0,0,0,0,6.0999999
4932173614,0,0,0,0,6.0999999
4932173623,0,0,0,0,6.0999999
4932173624,0,0,0,0,6.0999999
4932173631,0,0,0,0,6.0999999
4932173632,0,0,0,0,6.0999999
4932173641,0,0,0,0,6.0999999
4932173642,0,0,0,0,6.0999999
4932173633,0,0,0,0,5.9000001
4932173634,0,0,0,0,5.9000001
4932173643,0,0,0,0,5.9000001
4932173644,0,0,0,0,5.9000001
4932173711,0,0,0,0,6.30000019
4932173712,0,0,0,0,6.30000019
4932173721,0,0,0,0,6
4932173722,0,0,0,0,5.9000001
4932173713,0,0,0,0,5.9000001
4932173714,0,0,0,0,5.9000001
4932173723,0,0,0,0,6
4932173724,0,0,0,0,5.9000001
4932173731,0,0,0,0,5.9000001
4932173732,0,0,0,0,5.9000001
4932173741,0,0,0,0,6
4932173742,0,0,0,0,5.9000001
4932173733,0,0,0,0,5.9000001
4932173734,0,0,0,0,5.9000001
4932173743,0,0,0,0,6.30000019
4932173744,0,0,0,0,6.0999999
4932173811,0,0,0,0,5.9000001
4932173812,0,0,0,0,5.9000001
4932173821,0,0,0,0,5.9000001
4932173822,0,0,0,0,5.9000001
4932173813,0,0,0,0,5.9000001
4932173814,0,0,0,0,5.9000001
4932173823,0,0,0,0,5.9000001
4932173824,0,0,0,0,5.9000001
4932173831,0,0,0,0,5.9000001
4932173832,0,0,0,0,5.9000001
4932173841,0,0,0,0,5.9000001
4932173842,0,0,0,0,5.9000001
4932173833,0,0,0,0,5.9000001
4932173834,0,0,0,0,5.9000001
4932173843,0,0,0,0,5.9000001
4932173844,0,0,0,0,5.9000001
4932173911,0,0,0,0,5.9000001
4932173912,0,0,0,0,5.9000001
4932173921,0,0,0,0,5.9000001
4932173922,0,0,0,0,5.9000001
4932173913,0,0,0,0,5.9000001
4932173914,0,0,0,0,5.9000001
4932173923,0,0,0,0,5.9000001
4932173924,0,0,0,0,5.9000001
4932173931,0,0,0,0,5.9000001
4932173932,0,0,0,0,5.9000001
4932173941,0,0,0,0,5.9000001
4932173942,0,0,0,0,5.9000001
4932173933,0,0,0,0,5.9000001
4932173934,0,0,0,0,5.9000001
4932173943,0,0,0,0,5.9000001
4932173944,0,0,0,0,5.9000001
4932153333,0,0,0,0,5.4000001
4932153334,0,0,0,0,5.4000001
4932153434,0,0,0,0,5.5
4932153443,0,0,0,0,5.5
4932173231,0,0,0,0,5.9000001
4932173233,0,0,0,0,5.9000001
4932154042,0,0,0,0,5.4000001
4932154043,0,0,0,0,5.4000001
4932154044,0,0,0,0,5.4000001
4932154121,0,0,0,0,5.80000019
4932154122,0,0,0,0,5.4000001
4932154123,0,0,0,0,5.80000019
4932154124,0,0,0,0,5.4000001
4932154131,0,0,0,0,5.4000001
4932154132,0,0,0,0,5.4000001
4932154141,0,0,0,0,5.4000001
4932154142,0,0,0,0,5.4000001
4932154133,0,0,0,0,5.4000001
4932154134,0,0,0,0,5.4000001
4932154143,0,0,0,0,5.4000001
4932154144,0,0,0,0,5.4000001
4932154211,0,0,0,0,5.4000001
4932154212,0,0,0,0,5.4000001
4932154221,0,0,0,0,5.4000001
4932154222,0,0,0,0,5.4000001
4932154213,0,0,0,0,5.4000001
4932154214,0,0,0,0,5.4000001
4932154223,0,0,0,0,5.4000001
4932154224,0,0,0,0,5.4000001
4932154231,0,0,0,0,5.4000001
4932154232,0,0,0,0,5.4000001
4932154241,0,0,0,0,5.4000001
4932154242,0,0,0,0,5.4000001
4932154233,0,0,0,0,5.4000001
4932154234,0,0,0,0,5.4000001
4932154243,0,0,0,0,5.4000001
4932154244,0,0,0,0,5.4000001
4932154311,0,0,0,0,5.4000001
4932154312,0,0,0,0,5.4000001
4932154321,0,0,0,0,5.4000001
4932154322,0,0,0,0,5.4000001
4932154313,0,0,0,0,5.4000001
4932154314,0,0,0,0,5.4000001
4932154323,0,0,0,0,5.4000001
4932154324,0,0,0,0,5.4000001
4932154331,0,0,0,0,5.4000001
4932154332,0,0,0,0,5.4000001
4932154341,0,0,0,0,5.4000001
4932154342,0,0,0,0,5.4000001
4932154333,0,0,0,0,5.4000001
4932154334,0,0,0,0,5.4000001
4932154343,0,0,0,0,5.5
4932154344,0,0,0,0,5.5999999
4932154411,0,0,0,0,5.5
4932154412,0,0,0,0,5.5
4932154421,0,0,0,0,5.5
4932154422,0,0,0,0,5.5
4932154413,0,0,0,0,5.5
4932154414,0,0,0,0,5.5
4932154423,0,0,0,0,5.5
4932154424,0,0,0,0,5.5
4932154431,0,0,0,0,5.5
4932154432,0,0,0,0,5.5
4932154441,0,0,0,0,5.5
4932154442,0,0,0,0,5.80000019
4932154433,0,0,0,0,5.5
4932154434,0,0,0,0,5.5
4932154443,0,0,0,0,5.5
4932154444,0,0,0,0,5.5
4932154521,0,0,0,0,5.5
4932154522,0,0,0,0,5.80000019
4932154513,0,0,0,0,5.5
4932154523,0,0,0,0,5.5
4932154524,0,0,0,0,5.80000019
4932154531,0,0,0,0,5.5
4932154532,0,0,0,0,5.5
4932154541,0,0,0,0,5.5
4932154542,0,0,0,0,5.5
4932154533,0,0,0,0,5.5
4932154534,0,0,0,0,5.5
4932154722,0,0,0,0,5.5999999
4932154724,0,0,0,0,5.5999999
4932154742,0,0,0,0,5.5999999
4932154744,0,0,0,0,5.5999999
4932154811,0,0,0,0,5.5999999
4932154812,0,0,0,0,5.5999999
4932154821,0,0,0,0,5.5999999
4932154822,0,0,0,0,5.5999999
4932154813,0,0,0,0,5.5999999
4932154814,0,0,0,0,5.5999999
4932154823,0,0,0,0,5.5999999
4932154824,0,0,0,0,5.5999999
4932154831,0,0,0,0,5.5999999
4932154832,0,0,0,0,5.5999999
4932154841,0,0,0,0,5.5999999
4932154842,0,0,0,0,5.5999999
4932154833,0,0,0,0,5.5999999
4932154834,0,0,0,0,5.5999999
4932154843,0,0,0,0,5.5999999
4932154844,0,0,0,0,5.5999999
4932154911,0,0,0,0,5.5999999
4932154912,0,0,0,0,5.5999999
4932154921,0,0,0,0,5.5999999
4932154922,0,0,0,0,5.5999999
4932154913,0,0,0,0,5.5999999
4932154914,0,0,0,0,5.5999999
4932154923,0,0,0,0,5.5999999
4932154924,0,0,0,0,5.5999999
4932154931,0,0,0,0,5.5999999
4932154932,0,0,0,0,5.5999999
4932154941,0,0,0,0,5.5999999
4932154942,0,0,0,0,5.69999981
4932154933,0,0,0,0,5.5999999
4932154934,0,0,0,0,5.69999981
4932154943,0,0,0,0,5.5999999
4932154944,0,0,0,0,5.69999981
4932164011,0,0,0,0,5.5999999
4932164012,0,0,0,0,5.5999999
4932164021,0,0,0,0,5.69999981
4932164022,0,0,0,0,5.5999999
4932164013,0,0,0,0,5.5999999
4932164014,0,0,0,0,5.5999999
4932164023,0,0,0,0,5.69999981
4932164024,0,0,0,0,5.5999999
4932164031,0,0,0,0,5.69999981
4932164032,0,0,0,0,5.5999999
4932164041,0,0,0,0,5.5999999
4932164042,0,0,0,0,5.5999999
4932164033,0,0,0,0,5.5999999
4932164034,0,0,0,0,5.69999981
4932164043,0,0,0,0,5.69999981
4932164044,0,0,0,0,5.69999981
4932164111,0,0,0,0,5.5999999
4932164112,0,0,0,0,5.69999981
4932164121,0,0,0,0,5.69999981
4932164122,0,0,0,0,5.69999981
4932164113,0,0,0,0,5.5999999
4932164114,0,0,0,0,5.69999981
4932164123,0,0,0,0,5.69999981
4932164124,0,0,0,0,5.69999981
4932164131,0,0,0,0,5.69999981
4932164132,0,0,0,0,5.69999981
4932164141,0,0,0,0,5.69999981
4932164142,0,0,0,0,5.69999981
4932164133,0,0,0,0,5.69999981
4932164134,0,0,0,0,5.69999981
4932164143,0,0,0,0,5.69999981
4932164144,0,0,0,0,5.69999981
4932164211,0,0,0,0,5.69999981
4932164212,0,0,0,0,5.69999981
4932164221,0,0,0,0,5.69999981
4932164222,0,0,0,0,5.69999981
4932164213,0,0,0,0,5.69999981
4932164214,0,0,0,0,5.69999981
4932164223,0,0,0,0,5.69999981
4932164224,0,0,0,0,5.69999981
4932164231,0,0,0,0,5.69999981
4932164232,0,0,0,0,5.69999981
4932164241,0,0,0,0,5.69999981
4932164242,0,0,0,0,5.69999981
4932164233,0,0,0,0,5.69999981
4932164234,0,0,0,0,5.69999981
4932164243,0,0,0,0,5.69999981
4932164244,0,0,0,0,5.69999981
4932164311,0,0,0,0,5.69999981
4932164312,0,0,0,0,5.69999981
4932164321,0,0,0,0,5.69999981
4932164322,0,0,0,0,5.69999981
4932164313,0,0,0,0,5.69999981
4932164314,0,0,0,0,5.69999981
4932164323,0,0,0,0,5.69999981
4932164324,0,0,0,0,5.69999981
4932164331,0,0,0,0,5.69999981
4932164332,0,0,0,0,5.69999981
4932164341,0,0,0,0,5.69999981
4932164342,0,0,0,0,5.69999981
4932164333,0,0,0,0,5.69999981
4932164334,0,0,0,0,5.69999981
4932164343,0,0,0,0,5.69999981
4932164344,0,0,0,0,5.80000019
4932164411,0,0,0,0,5.69999981
4932164412,0,0,0,0,5.69999981
4932164421,0,0,0,0,5.69999981
4932164422,0,0,0,0,5.69999981
4932164413,0,0,0,0,5.69999981
4932164414,0,0,0,0,5.69999981
4932164423,0,0,0,0,5.69999981
4932164424,0,0,0,0,5.69999981
4932164431,0,0,0,0,5.69999981
4932164432,0,0,0,0,5.69999981
4932164441,0,0,0,0,5.69999981
4932164442,0,0,0,0,5.69999981
4932164433,0,0,0,0,5.80000019
4932164434,0,0,0,0,5.69999981
4932164443,0,0,0,0,5.69999981
4932164444,0,0,0,0,5.69999981
4932164511,0,0,0,0,5.69999981
4932164512,0,0,0,0,5.69999981
4932164521,0,0,0,0,5.69999981
4932164522,0,0,0,0,5.69999981
4932164513,0,0,0,0,5.69999981
4932164514,0,0,0,0,5.69999981
4932164523,0,0,0,0,5.69999981
4932164524,0,0,0,0,5.69999981
4932164531,0,0,0,0,5.69999981
4932164532,0,0,0,0,5.69999981
4932164541,0,0,0,0,5.9000001
4932164542,0,0,0,0,5.9000001
4932164533,0,0,0,0,5.69999981
4932164534,0,0,0,0,5.69999981
4932164543,0,0,0,0,5.9000001
4932164544,0,0,0,0,5.69999981
4932164611,0,0,0,0,5.69999981
4932164612,0,0,0,0,5.9000001
4932164621,0,0,0,0,5.80000019
4932164622,0,0,0,0,6
4932164613,0,0,0,0,5.69999981
4932164614,0,0,0,0,5.9000001
4932164623,0,0,0,0,5.80000019
4932164624,0,0,0,0,6
4932164631,0,0,0,0,5.9000001
4932164632,0,0,0,0,5.69999981
4932164641,0,0,0,0,5.69999981
4932164642,0,0,0,0,5.69999981
4932164633,0,0,0,0,5.69999981
4932164634,0,0,0,0,5.69999981
4932164643,0,0,0,0,5.69999981
4932164644,0,0,0,0,5.69999981
4932164711,0,0,0,0,5.9000001
4932164712,0,0,0,0,5.69999981
4932164721,0,0,0,0,5.69999981
4932164722,0,0,0,0,5.69999981
4932164713,0,0,0,0,5.9000001
4932164714,0,0,0,0,5.69999981
4932164723,0,0,0,0,5.69999981
4932164724,0,0,0,0,5.69999981
4932164731,0,0,0,0,5.69999981
4932164732,0,0,0,0,5.69999981
4932164741,0,0,0,0,5.69999981
4932164742,0,0,0,0,5.69999981
4932164733,0,0,0,0,5.69999981
4932164734,0,0,0,0,5.69999981
4932164743,0,0,0,0,5.69999981
4932164744,0,0,0,0,5.80000019
4932164811,0,0,0,0,5.69999981
4932164821,0,0,0,0,6
4932164813,0,0,0,0,5.69999981
4932164814,0,0,0,0,6
4932164823,0,0,0,0,6
4932164824,0,0,0,0,5.80000019
4932164831,0,0,0,0,5.80000019
4932164832,0,0,0,0,5.80000019
4932164841,0,0,0,0,6.19999981
4932164842,0,0,0,0,5.80000019
4932164833,0,0,0,0,5.69999981
4932164834,0,0,0,0,5.69999981
4932164843,0,0,0,0,5.80000019
4932164844,0,0,0,0,5.80000019
4932164911,0,0,0,0,5.80000019
4932164912,0,0,0,0,5.80000019
4932164921,0,0,0,0,6
4932164922,0,0,0,0,5.80000019
4932164913,0,0,0,0,5.80000019
4932164914,0,0,0,0,5.80000019
4932164923,0,0,0,0,6
4932164924,0,0,0,0,5.80000019
4932164931,0,0,0,0,5.80000019
4932164932,0,0,0,0,6
4932164941,0,0,0,0,6
4932164942,0,0,0,0,5.80000019
4932164933,0,0,0,0,6.19999981
4932164934,0,0,0,0,5.80000019
4932164943,0,0,0,0,5.80000019
4932164944,0,0,0,0,6.19999981
4932174011,0,0,0,0,5.80000019
4932174013,0,0,0,0,5.80000019
4932174031,0,0,0,0,6
4932174032,0,0,0,0,6
4932174041,0,0,0,0,5.80000019
4932174042,0,0,0,0,5.80000019
4932174033,0,0,0,0,5.80000019
4932174034,0,0,0,0,5.80000019
4932174043,0,0,0,0,5.80000019
4932174044,0,0,0,0,5.80000019
4932174224,0,0,0,0,5.80000019
4932174231,0,0,0,0,5.80000019
4932174232,0,0,0,0,5.80000019
4932174241,0,0,0,0,5.80000019
4932174242,0,0,0,0,5.80000019
4932174233,0,0,0,0,5.80000019
4932174234,0,0,0,0,5.80000019
4932174243,0,0,0,0,5.80000019
4932174244,0,0,0,0,5.80000019
4932174321,0,0,0,0,5.80000019
4932174322,0,0,0,0,5.80000019
4932174313,0,0,0,0,6
4932174314,0,0,0,0,6
4932174323,0,0,0,0,5.80000019
4932174324,0,0,0,0,5.80000019
4932174331,0,0,0,0,5.80000019
4932174332,0,0,0,0,5.80000019
4932174341,0,0,0,0,5.80000019
4932174342,0,0,0,0,5.80000019
4932174333,0,0,0,0,5.80000019
4932174334,0,0,0,0,5.80000019
4932174343,0,0,0,0,5.80000019
4932174344,0,0,0,0,5.80000019
4932174411,0,0,0,0,5.80000019
4932174412,0,0,0,0,5.80000019
4932174421,0,0,0,0,5.80000019
4932174413,0,0,0,0,5.80000019
4932174414,0,0,0,0,5.80000019
4932174423,0,0,0,0,5.80000019
4932174424,0,0,0,0,6.0999999
4932174431,0,0,0,0,5.80000019
4932174432,0,0,0,0,5.80000019
4932174441,0,0,0,0,5.80000019
4932174442,0,0,0,0,5.80000019
4932174433,0,0,0,0,5.80000019
4932174434,0,0,0,0,5.80000019
4932174443,0,0,0,0,5.80000019
4932174444,0,0,0,0,6.30000019
4932174511,0,0,0,0,5.9000001
4932174512,0,0,0,0,5.9000001
4932174521,0,0,0,0,6.30000019
4932174522,0,0,0,0,6.30000019
4932174513,0,0,0,0,5.9000001
4932174514,0,0,0,0,5.9000001
4932174523,0,0,0,0,6.30000019
4932174524,0,0,0,0,6.30000019
4932174531,0,0,0,0,6.30000019
4932174532,0,0,0,0,6.30000019
4932174541,0,0,0,0,5.9000001
4932174542,0,0,0,0,5.9000001
4932174533,0,0,0,0,6.30000019
4932174534,0,0,0,0,6.30000019
4932174543,0,0,0,0,5.80000019
4932174544,0,0,0,0,5.80000019
4932174611,0,0,0,0,5.9000001
4932174612,0,0,0,0,5.9000001
4932174621,0,0,0,0,5.9000001
4932174622,0,0,0,0,5.9000001
4932174613,0,0,0,0,5.9000001
