CODE,LAT,LON,MESH1ST,MESH2ND,MESH3RD,MESH4TH,MESH5TH
341340044680,34.439359,133.395071,5133,513353,51335321,513353214,5133532141
341340044710,34.329611,132.661194,5132,513235,51323592,513235924,5132359242
341340044970,34.323352,132.308028,5132,513232,51323284,513232844,5132328443
341340045010,34.354019,132.516092,5132,513244,51324421,513244211,5132442114
341340045140,34.501963,133.394707,5133,513363,51336301,513363012,5133630121
341340045270,34.247504,132.559593,5132,513224,51322494,513224944,5132249442
341340045430,34.455021,133.256748,5133,513352,51335240,513352404,5133524041
341340045560,34.475494,133.384709,5133,513353,51335370,513353702,5133537022
341340045690,34.473611,133.394388,5133,513353,51335361,513353614,5133536143
341340045850,34.386737,132.451874,5132,513243,51324366,513243661,5132436613
341340046020,34.366768,132.530479,5132,513244,51324442,513244421,5132444212
341340046150,34.196428,132.67517,5132,513225,51322534,513225343,5132253431
341340046280,34.683624,132.549491,5232,523204,52320423,523204232,5232042322
341340046440,34.473061,132.454286,5132,513253,51325366,513253663,5132536634
341340046570,34.251809,132.55326,5132,513234,51323404,513234041,5132340412
341340046600,34.175121,132.474493,5132,513223,51322317,513223172,5132231722
341340046990,34.260052,132.220899,5132,513231,51323117,513231172,5132311721
341340047030,34.343211,132.29625,5132,513242,51324213,513242132,5132421321
341340047160,34.677111,132.536527,5232,523204,52320412,523204122,5232041224
341340047290,34.686401,132.521326,5232,523204,52320421,523204212,5232042123
341340047320,34.370206,132.173509,5132,513241,51324143,513241432,5132414324
341340047450,34.849722,132.833916,5232,523226,52322616,523226164,5232261643
341340047580,34.386513,132.349188,5132,513242,51324267,513242672,5132426724
341340047610,34.355888,132.897805,5132,513247,51324721,513247214,5132472142
341340047740,34.640713,132.621765,5132,513274,51327469,513274694,5132746943
341340047870,34.430404,132.749764,5132,513255,51325519,513255194,5132551942
341340047900,34.324777,132.657277,5132,513235,51323582,513235824,5132358243
341340048170,34.766391,132.483298,5232,523213,52321318,523213184,5232131843
341340048330,34.424486,132.602443,5132,513254,51325408,513254083,5132540833
341340048460,34.278328,132.258895,5132,513232,51323230,513232302,5132323023
341340048590,34.441375,132.753485,5132,513256,51325620,513256203,5132562034
341340048620,34.785194,132.864944,5232,523216,52321649,523216491,5232164911
341340048880,34.411038,132.350798,5132,513242,51324298,513242981,5132429813
341340048910,34.427654,132.736265,5132,513255,51325518,513255182,5132551824
341340049050,34.422471,133.320411,5133,513352,51335205,513352054,5133520541
341340049180,34.449416,132.707111,5132,513255,51325536,513255364,5132553643
341340049210,34.229722,132.639472,5132,513225,51322571,513225713,5132257131
341340049470,34.514527,132.920138,5132,513267,51326713,513267134,5132671341
341340049500,34.395041,132.3936,5132,513243,51324371,513243711,5132437114
341340049630,34.476477,132.442398,5132,513253,51325375,513253751,5132537512
341340049760,34.813421,132.857793,5232,523216,52321678,523216784,5232167841
341340049920,34.487492,133.377626,5133,513353,51335380,513353801,5133538013
341340050030,34.380905,132.487982,5132,513243,51324359,513243593,5132435931
341340050160,34.308888,132.649416,5132,513235,51323571,513235712,5132357122
341340050290,34.210168,132.214429,5132,513221,51322157,513221571,5132215711
341340050320,34.359793,132.306998,5132,513242,51324234,513242342,5132423421
341340050580,34.359487,132.305637,5132,513242,51324234,513242341,5132423412
341340050610,34.395988,132.549948,5132,513244,51324473,513244734,5132447342
341340050740,34.841142,132.964199,5232,523227,52322707,523227073,5232270733
341340050870,34.430555,132.755305,5132,513256,51325610,513256103,5132561032
341340051040,34.414972,132.450472,5132,513243,51324396,513243963,5132439633
341340051170,34.631666,132.44675,5132,513273,51327355,513273554,5132735543
341340051460,34.367293,132.361799,5132,513242,51324248,513242482,5132424822
341340051590,34.905388,133.271388,5233,523322,52332281,523322814,5233228141
341340051620,34.551291,133.345348,5133,513362,51336267,513362672,5133626721
341340051750,34.2262,132.546679,5132,513224,51322473,513224732,5132247321
341340051880,34.411429,132.444512,5132,513243,51324395,513243952,5132439523
341340051910,34.391068,132.362381,5132,513242,51324268,513242684,5132426844
341340052050,34.466023,133.394458,5133,513353,51335351,513353514,5133535143
341340052180,34.466007,132.486423,5132,513253,51325358,513253584,5132535844
341340052340,34.371875,132.297165,5132,513242,51324243,513242434,5132424342
341340052470,34.475672,132.478978,5132,513253,51325378,513253781,5132537812
341340052500,34.452638,132.380888,5132,513253,51325340,513253401,5132534014
341340052760,34.480632,133.371876,5133,513352,51335279,513352794,5133527942
341340052920,34.445981,132.468397,5132,513253,51325337,513253373,5132533732
341340053060,34.397885,133.062489,5133,513340,51334074,513340744,5133407442
341340053190,34.389682,132.482593,5132,513243,51324368,513243684,5132436843
341340053220,34.383126,132.468678,5132,513243,51324357,513243573,5132435734
341340053350,34.410303,133.173535,5133,513341,51334193,513341932,5133419322
341340053480,34.388348,132.450513,5132,513243,51324366,513243663,5132436631
341340053640,34.396441,133.056656,5133,513340,51334074,513340744,5133407441
341340053770,34.81067,132.824351,5232,523216,52321675,523216752,5232167524
341340053930,34.394125,132.459123,5132,513243,51324376,513243762,5132437623
341340054070,34.383349,132.473483,5132,513243,51324367,513243672,5132436722
341340054100,34.41229,132.444373,5132,513243,51324395,513243952,5132439523
341340054230,34.463812,132.472174,5132,513253,51325357,513253574,5132535742
341340054520,34.398374,132.432819,5132,513243,51324374,513243744,5132437443
342340000250,34.416846,132.506785,5132,513254,51325400,513254002,5132540021
342340001420,34.402625,132.502008,5132,513244,51324480,513244801,5132448013
342340002010,34.401875,132.508118,5132,513244,51324480,513244802,5132448021
342340002430,34.388988,132.50398,5132,513244,51324460,513244603,5132446032
342340003150,34.3791,132.503064,5132,513244,51324450,513244501,5132445013
342340003730,34.364491,132.53234,5132,513244,51324432,513244324,5132443241
342340004610,34.369823,132.530646,5132,513244,51324442,513244421,5132444214
342340006340,34.332106,132.566283,5132,513234,51323495,513234953,5132349534
342340007060,34.343133,132.582726,5132,513244,51324416,513244162,5132441621
342340007480,34.356631,132.535924,5132,513244,51324422,513244224,5132442244
342340007930,34.306441,132.506595,5132,513234,51323460,513234604,5132346043
342340008230,34.344854,132.51226,5132,513244,51324410,513244102,5132441024
342340008940,34.150624,132.505686,5132,513214,51321480,513214801,5132148012
342340009370,34.197759,132.531765,5132,513224,51322432,513224324,5132243241
342340012530,34.257636,132.226287,5132,513231,51323108,513231083,5132310833
342340013540,34.227555,132.2194,5132,513221,51322177,513221772,5132217723
342340013700,34.219888,132.222583,5132,513221,51322167,513221672,5132216724
342340014390,34.210335,132.214124,5132,513221,51322157,513221571,5132215711
342340014840,34.367376,132.356633,5132,513242,51324248,513242482,5132424821
342340014970,34.372959,132.353771,5132,513242,51324248,513242483,5132424834
342340015690,34.417343,132.351464,5132,513252,51325208,513252081,5132520811
342340015850,34.370404,132.356771,5132,513242,51324248,513242482,5132424823
342340018040,34.378792,132.35541,5132,513242,51324258,513242581,5132425814
342340018330,34.377347,132.349966,5132,513242,51324257,513242572,5132425724
342340019050,34.354488,132.331746,5132,513242,51324226,513242264,5132422641
342340019340,34.354405,132.333246,5132,513242,51324226,513242264,5132422641
342340019630,34.349072,132.317525,5132,513242,51324215,513242153,5132421534
342340020030,34.359071,132.330913,5132,513242,51324236,513242361,5132423612
342340020870,34.353377,132.328691,5132,513242,51324226,513242261,5132422614
342340021750,34.293021,132.269088,5132,513232,51323251,513232512,5132325121
342340021880,34.313714,132.300445,5132,513232,51323274,513232743,5132327431
342340023350,34.368956,132.176675,5132,513241,51324144,513241441,5132414413
342340025950,34.261305,132.400856,5132,513233,51323312,513233121,5132331213
342340026250,34.183287,132.468548,5132,513223,51322317,513223173,5132231734
342340026830,34.474222,132.453666,5132,513253,51325366,513253663,5132536634
342340028140,34.483283,132.490755,5132,513253,51325379,513253793,5132537934
342340028270,34.486171,132.49456,5132,513253,51325389,513253892,5132538923
342340029310,34.39925,132.457027,5132,513243,51324376,513243764,5132437643
342340029730,34.612322,132.320235,5132,513272,51327235,513272352,5132723523
342340031140,34.681068,132.546686,5232,523204,52320413,523204134,5232041341
342340031720,34.683401,132.528354,5232,523204,52320422,523204221,5232042212
342340033160,34.669222,132.706,5232,523205,52320506,523205061,5232050614
342340033870,34.668045,132.70459,5232,523205,52320506,523205061,5232050612
342340035890,34.613301,132.729063,5132,513275,51327538,513275383,5132753832
342340037230,34.433931,132.742875,5132,513255,51325529,513255291,5132552912
342340038370,34.421666,132.741333,5132,513255,51325509,513255093,5132550932
342340039090,34.32933,132.674525,5132,513235,51323593,513235934,5132359342
342340039120,34.321442,132.64786,5132,513235,51323581,513235814,5132358142
342340039700,34.421543,132.693852,5132,513255,51325505,513255054,5132550541
342340040810,34.483027,132.632583,5132,513255,51325570,513255704,5132557043
342340043000,34.479818,132.865891,5132,513256,51325679,513256793,5132567932
342340044720,34.346277,132.904588,5132,513247,51324712,513247123,5132471232
342340045020,34.340694,132.988388,5132,513247,51324709,513247093,5132470933
342340045150,34.347777,132.908171,5132,513247,51324712,513247124,5132471241
342340045440,34.349555,132.905088,5132,513247,51324712,513247123,5132471234
342340047750,34.320806,132.793404,5132,513236,51323683,513236831,5132368314
342340047910,34.319583,132.800277,5132,513236,51323684,513236841,5132368413
342340048630,34.254811,132.717219,5132,513235,51323507,513235073,5132350732
342340048890,34.23675,132.689944,5132,513225,51322585,513225851,5132258513
342340049190,34.237507,132.691,5132,513225,51322585,513225853,5132258532
342340049220,34.252333,132.563388,5132,513234,51323405,513234051,5132340513
342340049510,34.177404,132.794883,5132,513226,51322613,513226132,5132261323
342340049770,34.186071,132.853433,5132,513226,51322628,513226281,5132262814
342340049800,34.182765,132.826685,5132,513226,51322616,513226163,5132261633
342340050750,34.279812,132.938171,5132,513237,51323735,513237353,5132373531
342340051340,34.210611,132.875611,5132,513227,51322750,513227501,5132275013
342340053070,34.405051,133.073655,5133,513340,51334085,513340854,5133408542
342340053780,34.338919,133.032105,5133,513340,51334002,513340024,5133400241
342340056130,34.403361,133.173166,5133,513341,51334183,513341832,5133418324
342340057300,34.403024,133.08196,5133,513340,51334086,513340862,5133408623
342340057560,34.47896,133.082095,5133,513350,51335076,513350762,5133507623
342340059610,34.417525,133.201977,5133,513351,51335106,513351061,5133510611
342340060560,34.411331,133.187811,5133,513341,51334195,513341951,5133419513
342340061280,34.406914,133.187645,5133,513341,51334185,513341853,5133418533
342340061990,34.41558,133.203643,5133,513341,51334196,513341963,5133419634
342340063170,34.439661,133.22589,5133,513351,51335128,513351283,5133512833
342340064180,34.404386,133.169175,5133,513341,51334183,513341834,5133418341
342340064760,34.412164,133.20006,5133,513341,51334196,513341961,5133419613
342340065190,34.417163,133.186256,5133,513351,51335104,513351042,5133510422
342340066780,34.409416,133.187805,5133,513341,51334195,513341951,5133419511
342340067080,34.460242,133.183865,5133,513351,51335154,513351542,5133515421
342340067400,34.518846,133.144505,5133,513361,51336121,513361212,5133612123
342340067530,34.499848,133.117313,5133,513350,51335099,513350993,5133509934
342340067950,34.401832,133.203477,5133,513341,51334186,513341861,5133418612
342340068410,34.405331,133.200811,5133,513341,51334186,513341863,5133418631
342340068670,34.375945,133.179341,5133,513341,51334154,513341541,5133415412
342340068960,34.344698,133.141485,5133,513341,51334111,513341111,5133411114
342340069390,34.289566,133.174374,5133,513331,51333143,513331434,5133314342
342340069680,34.297972,133.192666,5133,513331,51333155,513331553,5133315534
342340069840,34.297092,133.169679,5133,513331,51333153,513331534,5133315341
342340070240,34.29812,133.171401,5133,513331,51333153,513331534,5133315343
342340070820,34.28676,133.17729,5133,513331,51333144,513331441,5133314413
342340070950,34.300972,133.164472,5133,513331,51333163,513331631,5133316311
342340074150,34.485527,133.364861,5133,513352,51335289,513352891,5133528913
342340075160,34.455466,133.252137,5133,513352,51335240,513352403,5133524031
342340075290,34.476388,133.363194,5133,513352,51335279,513352791,5133527911
342340075320,34.493825,133.364348,5133,513352,51335299,513352991,5133529913
342340075740,34.485909,133.361738,5133,513352,51335288,513352882,5133528824
342340076330,34.487964,133.357905,5133,513352,51335288,513352884,5133528841
342340076460,34.491242,133.381125,5133,513353,51335380,513353803,5133538034
342340077760,34.462827,133.308105,5133,513352,51335254,513352544,5133525441
342340078190,34.469217,133.38982,5133,513353,51335361,513353611,5133536113
342340079230,34.448828,133.259665,5133,513352,51335230,513352304,5133523044
342340079940,34.494631,133.400096,5133,513353,51335392,513353921,5133539213
342340081190,34.490492,133.355072,5133,513352,51335288,513352883,5133528834
342340081510,34.490964,133.368098,5133,513352,51335289,513352893,5133528934
342340081640,34.481687,133.363794,5133,513352,51335279,513352793,5133527933
342340082100,34.497019,133.350877,5133,513352,51335298,513352983,5133529831
